country_code,country_name,indicator,year,value
GAB,ガボン,AG.LND.PRCP.MM,2011,1831
GAB,ガボン,AG.LND.PRCP.MM,2012,1831
GAB,ガボン,AG.LND.PRCP.MM,2013,1831
GAB,ガボン,AG.LND.PRCP.MM,2014,1831
GAB,ガボン,AG.LND.PRCP.MM,2015,1831
GAB,ガボン,AG.LND.PRCP.MM,2016,1831
GAB,ガボン,AG.LND.PRCP.MM,2017,1831
GAB,ガボン,AG.LND.PRCP.MM,2018,1831
GAB,ガボン,AG.LND.PRCP.MM,2019,1831
GAB,ガボン,AG.LND.PRCP.MM,2020,1831
GAB,ガボン,AG.LND.PRCP.MM,2021,1831
GAB,ガボン,AG.LND.PRCP.MM,2022,1831
GAB,ガボン,AG.LND.PRCP.MM,2023,
GAB,ガボン,AG.LND.PRCP.MM,2024,
GHA,ガーナ,AG.LND.PRCP.MM,2000,1187
GHA,ガーナ,AG.LND.PRCP.MM,2001,1187
GHA,ガーナ,AG.LND.PRCP.MM,2002,1187
GHA,ガーナ,AG.LND.PRCP.MM,2003,1187
GHA,ガーナ,AG.LND.PRCP.MM,2004,1187
GHA,ガーナ,AG.LND.PRCP.MM,2005,1187
GHA,ガーナ,AG.LND.PRCP.MM,2006,1187
GHA,ガーナ,AG.LND.PRCP.MM,2007,1187
GHA,ガーナ,AG.LND.PRCP.MM,2008,1187
GHA,ガーナ,AG.LND.PRCP.MM,2009,1187
GHA,ガーナ,AG.LND.PRCP.MM,2010,1187
GHA,ガーナ,AG.LND.PRCP.MM,2011,1187
GHA,ガーナ,AG.LND.PRCP.MM,2012,1187
GHA,ガーナ,AG.LND.PRCP.MM,2013,1187
GHA,ガーナ,AG.LND.PRCP.MM,2014,1187
GHA,ガーナ,AG.LND.PRCP.MM,2015,1187
GHA,ガーナ,AG.LND.PRCP.MM,2016,1187
GHA,ガーナ,AG.LND.PRCP.MM,2017,1187
GHA,ガーナ,AG.LND.PRCP.MM,2018,1187
GHA,ガーナ,AG.LND.PRCP.MM,2019,1187
GHA,ガーナ,AG.LND.PRCP.MM,2020,1187
GHA,ガーナ,AG.LND.PRCP.MM,2021,1187
GHA,ガーナ,AG.LND.PRCP.MM,2022,1187
GHA,ガーナ,AG.LND.PRCP.MM,2023,
GHA,ガーナ,AG.LND.PRCP.MM,2024,
GIN,ギニア,AG.LND.PRCP.MM,2000,1651
GIN,ギニア,AG.LND.PRCP.MM,2001,1651
GIN,ギニア,AG.LND.PRCP.MM,2002,1651
GIN,ギニア,AG.LND.PRCP.MM,2003,1651
GIN,ギニア,AG.LND.PRCP.MM,2004,1651
GIN,ギニア,AG.LND.PRCP.MM,2005,1651
GIN,ギニア,AG.LND.PRCP.MM,2006,1651
GIN,ギニア,AG.LND.PRCP.MM,2007,1651
GIN,ギニア,AG.LND.PRCP.MM,2008,1651
GIN,ギニア,AG.LND.PRCP.MM,2009,1651
GIN,ギニア,AG.LND.PRCP.MM,2010,1651
GIN,ギニア,AG.LND.PRCP.MM,2011,1651
GIN,ギニア,AG.LND.PRCP.MM,2012,1651
GIN,ギニア,AG.LND.PRCP.MM,2013,1651
GIN,ギニア,AG.LND.PRCP.MM,2014,1651
GIN,ギニア,AG.LND.PRCP.MM,2015,1651
GIN,ギニア,AG.LND.PRCP.MM,2016,1651
GIN,ギニア,AG.LND.PRCP.MM,2017,1651
GIN,ギニア,AG.LND.PRCP.MM,2018,1651
GIN,ギニア,AG.LND.PRCP.MM,2019,1651
GIN,ギニア,AG.LND.PRCP.MM,2020,1651
GIN,ギニア,AG.LND.PRCP.MM,2021,1651
GIN,ギニア,AG.LND.PRCP.MM,2022,1651
GIN,ギニア,AG.LND.PRCP.MM,2023,
GIN,ギニア,AG.LND.PRCP.MM,2024,
GMB,ガンビア,AG.LND.PRCP.MM,2000,836
GMB,ガンビア,AG.LND.PRCP.MM,2001,836
GMB,ガンビア,AG.LND.PRCP.MM,2002,836
GMB,ガンビア,AG.LND.PRCP.MM,2003,836
GMB,ガンビア,AG.LND.PRCP.MM,2004,836
GMB,ガンビア,AG.LND.PRCP.MM,2005,836
GMB,ガンビア,AG.LND.PRCP.MM,2006,836
GMB,ガンビア,AG.LND.PRCP.MM,2007,836
GMB,ガンビア,AG.LND.PRCP.MM,2008,836
GMB,ガンビア,AG.LND.PRCP.MM,2009,836
GMB,ガンビア,AG.LND.PRCP.MM,2010,836
GMB,ガンビア,AG.LND.PRCP.MM,2011,836
GMB,ガンビア,AG.LND.PRCP.MM,2012,836
GMB,ガンビア,AG.LND.PRCP.MM,2013,836
GMB,ガンビア,AG.LND.PRCP.MM,2014,836
GMB,ガンビア,AG.LND.PRCP.MM,2015,836
GMB,ガンビア,AG.LND.PRCP.MM,2016,836
GMB,ガンビア,AG.LND.PRCP.MM,2017,836
GMB,ガンビア,AG.LND.PRCP.MM,2018,836
GMB,ガンビア,AG.LND.PRCP.MM,2019,836
GMB,ガンビア,AG.LND.PRCP.MM,2020,836
GMB,ガンビア,AG.LND.PRCP.MM,2021,836
GMB,ガンビア,AG.LND.PRCP.MM,2022,836
GMB,ガンビア,AG.LND.PRCP.MM,2023,
GMB,ガンビア,AG.LND.PRCP.MM,2024,
GNB,ギニアビサウ,AG.LND.PRCP.MM,2000,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2001,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2002,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2003,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2004,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2005,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2006,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2007,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2008,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2009,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2010,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2011,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2012,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2013,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2014,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2015,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2016,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2017,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2018,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2019,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2020,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2021,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2022,1577
GNB,ギニアビサウ,AG.LND.PRCP.MM,2023,
GNB,ギニアビサウ,AG.LND.PRCP.MM,2024,
GNQ,赤道ギニア,AG.LND.PRCP.MM,2000,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2001,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2002,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2003,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2004,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2005,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2006,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2007,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2008,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2009,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2010,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2011,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2012,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2013,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2014,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2015,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2016,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2017,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2018,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2019,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2020,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2021,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2022,2156
GNQ,赤道ギニア,AG.LND.PRCP.MM,2023,
GNQ,赤道ギニア,AG.LND.PRCP.MM,2024,
KEN,ケニア,AG.LND.PRCP.MM,2000,692
KEN,ケニア,AG.LND.PRCP.MM,2001,630
KEN,ケニア,AG.LND.PRCP.MM,2002,630
KEN,ケニア,AG.LND.PRCP.MM,2003,630
KEN,ケニア,AG.LND.PRCP.MM,2004,630
KEN,ケニア,AG.LND.PRCP.MM,2005,630
KEN,ケニア,AG.LND.PRCP.MM,2006,630
KEN,ケニア,AG.LND.PRCP.MM,2007,630
KEN,ケニア,AG.LND.PRCP.MM,2008,630
KEN,ケニア,AG.LND.PRCP.MM,2009,630
KEN,ケニア,AG.LND.PRCP.MM,2010,630
KEN,ケニア,AG.LND.PRCP.MM,2011,630
KEN,ケニア,AG.LND.PRCP.MM,2012,630
KEN,ケニア,AG.LND.PRCP.MM,2013,630
KEN,ケニア,AG.LND.PRCP.MM,2014,630
KEN,ケニア,AG.LND.PRCP.MM,2015,630
KEN,ケニア,AG.LND.PRCP.MM,2016,630
KEN,ケニア,AG.LND.PRCP.MM,2017,630
KEN,ケニア,AG.LND.PRCP.MM,2018,630
KEN,ケニア,AG.LND.PRCP.MM,2019,630
KEN,ケニア,AG.LND.PRCP.MM,2020,630
KEN,ケニア,AG.LND.PRCP.MM,2021,630
KEN,ケニア,AG.LND.PRCP.MM,2022,630
KEN,ケニア,AG.LND.PRCP.MM,2023,
KEN,ケニア,AG.LND.PRCP.MM,2024,
LBR,リベリア,AG.LND.PRCP.MM,2000,2391
LBR,リベリア,AG.LND.PRCP.MM,2001,2391
LBR,リベリア,AG.LND.PRCP.MM,2002,2391
LBR,リベリア,AG.LND.PRCP.MM,2003,2391
LBR,リベリア,AG.LND.PRCP.MM,2004,2391
LBR,リベリア,AG.LND.PRCP.MM,2005,2391
LBR,リベリア,AG.LND.PRCP.MM,2006,2391
LBR,リベリア,AG.LND.PRCP.MM,2007,2391
LBR,リベリア,AG.LND.PRCP.MM,2008,2391
LBR,リベリア,AG.LND.PRCP.MM,2009,2391
LBR,リベリア,AG.LND.PRCP.MM,2010,2391
LBR,リベリア,AG.LND.PRCP.MM,2011,2391
LBR,リベリア,AG.LND.PRCP.MM,2012,2391
LBR,リベリア,AG.LND.PRCP.MM,2013,2391
LBR,リベリア,AG.LND.PRCP.MM,2014,2391
LBR,リベリア,AG.LND.PRCP.MM,2015,2391
LBR,リベリア,AG.LND.PRCP.MM,2016,2391
LBR,リベリア,AG.LND.PRCP.MM,2017,2391
LBR,リベリア,AG.LND.PRCP.MM,2018,2391
LBR,リベリア,AG.LND.PRCP.MM,2019,2391
LBR,リベリア,AG.LND.PRCP.MM,2020,2391
LBR,リベリア,AG.LND.PRCP.MM,2021,2391
LBR,リベリア,AG.LND.PRCP.MM,2022,2391
LBR,リベリア,AG.LND.PRCP.MM,2023,
LBR,リベリア,AG.LND.PRCP.MM,2024,
LBY,リビア,AG.LND.PRCP.MM,2000,56
LBY,リビア,AG.LND.PRCP.MM,2001,56
LBY,リビア,AG.LND.PRCP.MM,2002,56
LBY,リビア,AG.LND.PRCP.MM,2003,56
LBY,リビア,AG.LND.PRCP.MM,2004,56
LBY,リビア,AG.LND.PRCP.MM,2005,56
LBY,リビア,AG.LND.PRCP.MM,2006,56
LBY,リビア,AG.LND.PRCP.MM,2007,56
LBY,リビア,AG.LND.PRCP.MM,2008,56
LBY,リビア,AG.LND.PRCP.MM,2009,56
LBY,リビア,AG.LND.PRCP.MM,2010,56
LBY,リビア,AG.LND.PRCP.MM,2011,56
LBY,リビア,AG.LND.PRCP.MM,2012,56
LBY,リビア,AG.LND.PRCP.MM,2013,56
LBY,リビア,AG.LND.PRCP.MM,2014,56
LBY,リビア,AG.LND.PRCP.MM,2015,56
LBY,リビア,AG.LND.PRCP.MM,2016,56
LBY,リビア,AG.LND.PRCP.MM,2017,56
LBY,リビア,AG.LND.PRCP.MM,2018,56
LBY,リビア,AG.LND.PRCP.MM,2019,56
LBY,リビア,AG.LND.PRCP.MM,2020,56
LBY,リビア,AG.LND.PRCP.MM,2021,56
LBY,リビア,AG.LND.PRCP.MM,2022,56
LBY,リビア,AG.LND.PRCP.MM,2023,
LBY,リビア,AG.LND.PRCP.MM,2024,
LSO,レソト,AG.LND.PRCP.MM,2000,788
LSO,レソト,AG.LND.PRCP.MM,2001,788
LSO,レソト,AG.LND.PRCP.MM,2002,788
LSO,レソト,AG.LND.PRCP.MM,2003,788
LSO,レソト,AG.LND.PRCP.MM,2004,788
LSO,レソト,AG.LND.PRCP.MM,2005,788
LSO,レソト,AG.LND.PRCP.MM,2006,788
LSO,レソト,AG.LND.PRCP.MM,2007,788
LSO,レソト,AG.LND.PRCP.MM,2008,788
LSO,レソト,AG.LND.PRCP.MM,2009,788
LSO,レソト,AG.LND.PRCP.MM,2010,788
LSO,レソト,AG.LND.PRCP.MM,2011,788
LSO,レソト,AG.LND.PRCP.MM,2012,788
LSO,レソト,AG.LND.PRCP.MM,2013,788
LSO,レソト,AG.LND.PRCP.MM,2014,788
LSO,レソト,AG.LND.PRCP.MM,2015,788
LSO,レソト,AG.LND.PRCP.MM,2016,788
LSO,レソト,AG.LND.PRCP.MM,2017,788
LSO,レソト,AG.LND.PRCP.MM,2018,788
LSO,レソト,AG.LND.PRCP.MM,2019,788
LSO,レソト,AG.LND.PRCP.MM,2020,788
LSO,レソト,AG.LND.PRCP.MM,2021,788
LSO,レソト,AG.LND.PRCP.MM,2022,788
LSO,レソト,AG.LND.PRCP.MM,2023,
LSO,レソト,AG.LND.PRCP.MM,2024,
MAR,モロッコ,AG.LND.PRCP.MM,2000,346
MAR,モロッコ,AG.LND.PRCP.MM,2001,346
MAR,モロッコ,AG.LND.PRCP.MM,2002,346
MAR,モロッコ,AG.LND.PRCP.MM,2003,346
MAR,モロッコ,AG.LND.PRCP.MM,2004,346
MAR,モロッコ,AG.LND.PRCP.MM,2005,346
MAR,モロッコ,AG.LND.PRCP.MM,2006,346
MAR,モロッコ,AG.LND.PRCP.MM,2007,346
MAR,モロッコ,AG.LND.PRCP.MM,2008,346
MAR,モロッコ,AG.LND.PRCP.MM,2009,346
MAR,モロッコ,AG.LND.PRCP.MM,2010,346
MAR,モロッコ,AG.LND.PRCP.MM,2011,346
MAR,モロッコ,AG.LND.PRCP.MM,2012,346
MAR,モロッコ,AG.LND.PRCP.MM,2013,346
MAR,モロッコ,AG.LND.PRCP.MM,2014,346
MAR,モロッコ,AG.LND.PRCP.MM,2015,346
MAR,モロッコ,AG.LND.PRCP.MM,2016,346
MAR,モロッコ,AG.LND.PRCP.MM,2017,346
MAR,モロッコ,AG.LND.PRCP.MM,2018,346
MAR,モロッコ,AG.LND.PRCP.MM,2019,346
MAR,モロッコ,AG.LND.PRCP.MM,2020,346
MAR,モロッコ,AG.LND.PRCP.MM,2021,346
MAR,モロッコ,AG.LND.PRCP.MM,2022,346
MAR,モロッコ,AG.LND.PRCP.MM,2023,
MAR,モロッコ,AG.LND.PRCP.MM,2024,
MDG,マダガスカル,AG.LND.PRCP.MM,2000,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2001,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2002,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2003,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2004,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2005,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2006,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2007,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2008,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2009,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2010,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2011,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2012,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2013,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2014,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2015,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2016,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2017,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2018,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2019,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2020,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2021,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2022,1513
MDG,マダガスカル,AG.LND.PRCP.MM,2023,
MDG,マダガスカル,AG.LND.PRCP.MM,2024,
MLI,マリ,AG.LND.PRCP.MM,2000,282
MLI,マリ,AG.LND.PRCP.MM,2001,282
MLI,マリ,AG.LND.PRCP.MM,2002,282
MLI,マリ,AG.LND.PRCP.MM,2003,282
MLI,マリ,AG.LND.PRCP.MM,2004,282
MLI,マリ,AG.LND.PRCP.MM,2005,282
MLI,マリ,AG.LND.PRCP.MM,2006,282
MLI,マリ,AG.LND.PRCP.MM,2007,282
MLI,マリ,AG.LND.PRCP.MM,2008,282
MLI,マリ,AG.LND.PRCP.MM,2009,282
MLI,マリ,AG.LND.PRCP.MM,2010,282
MLI,マリ,AG.LND.PRCP.MM,2011,282
MLI,マリ,AG.LND.PRCP.MM,2012,282
MLI,マリ,AG.LND.PRCP.MM,2013,282
MLI,マリ,AG.LND.PRCP.MM,2014,282
MLI,マリ,AG.LND.PRCP.MM,2015,282
MLI,マリ,AG.LND.PRCP.MM,2016,282
MLI,マリ,AG.LND.PRCP.MM,2017,282
MLI,マリ,AG.LND.PRCP.MM,2018,282
MLI,マリ,AG.LND.PRCP.MM,2019,282
MLI,マリ,AG.LND.PRCP.MM,2020,282
MLI,マリ,AG.LND.PRCP.MM,2021,282
MLI,マリ,AG.LND.PRCP.MM,2022,282
MLI,マリ,AG.LND.PRCP.MM,2023,
MLI,マリ,AG.LND.PRCP.MM,2024,
MOZ,モザンビーク,AG.LND.PRCP.MM,2000,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2001,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2002,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2003,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2004,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2005,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2006,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2007,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2008,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2009,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2010,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2011,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2012,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2013,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2014,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2015,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2016,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2017,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2018,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2019,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2020,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2021,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2022,1032
MOZ,モザンビーク,AG.LND.PRCP.MM,2023,
MOZ,モザンビーク,AG.LND.PRCP.MM,2024,
MRT,モーリタニア,AG.LND.PRCP.MM,2000,92
MRT,モーリタニア,AG.LND.PRCP.MM,2001,92
MRT,モーリタニア,AG.LND.PRCP.MM,2002,92
MRT,モーリタニア,AG.LND.PRCP.MM,2003,92
MRT,モーリタニア,AG.LND.PRCP.MM,2004,92
MRT,モーリタニア,AG.LND.PRCP.MM,2005,92
MRT,モーリタニア,AG.LND.PRCP.MM,2006,92
MRT,モーリタニア,AG.LND.PRCP.MM,2007,92
MRT,モーリタニア,AG.LND.PRCP.MM,2008,92
MRT,モーリタニア,AG.LND.PRCP.MM,2009,92
MRT,モーリタニア,AG.LND.PRCP.MM,2010,92
MRT,モーリタニア,AG.LND.PRCP.MM,2011,92
MRT,モーリタニア,AG.LND.PRCP.MM,2012,92
MRT,モーリタニア,AG.LND.PRCP.MM,2013,92
MRT,モーリタニア,AG.LND.PRCP.MM,2014,92
MRT,モーリタニア,AG.LND.PRCP.MM,2015,92
MRT,モーリタニア,AG.LND.PRCP.MM,2016,92
MRT,モーリタニア,AG.LND.PRCP.MM,2017,92
MRT,モーリタニア,AG.LND.PRCP.MM,2018,92
MRT,モーリタニア,AG.LND.PRCP.MM,2019,92
MRT,モーリタニア,AG.LND.PRCP.MM,2020,92
MRT,モーリタニア,AG.LND.PRCP.MM,2021,92
MRT,モーリタニア,AG.LND.PRCP.MM,2022,92
MRT,モーリタニア,AG.LND.PRCP.MM,2023,
MRT,モーリタニア,AG.LND.PRCP.MM,2024,
MUS,モーリシャス,AG.LND.PRCP.MM,2000,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2001,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2002,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2003,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2004,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2005,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2006,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2007,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2008,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2009,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2010,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2011,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2012,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2013,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2014,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2015,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2016,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2017,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2018,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2019,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2020,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2021,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2022,2041
MUS,モーリシャス,AG.LND.PRCP.MM,2023,
MUS,モーリシャス,AG.LND.PRCP.MM,2024,
MWI,マラウイ,AG.LND.PRCP.MM,2000,1181
MWI,マラウイ,AG.LND.PRCP.MM,2001,1181
MWI,マラウイ,AG.LND.PRCP.MM,2002,1181
MWI,マラウイ,AG.LND.PRCP.MM,2003,1181
MWI,マラウイ,AG.LND.PRCP.MM,2004,1181
MWI,マラウイ,AG.LND.PRCP.MM,2005,1181
MWI,マラウイ,AG.LND.PRCP.MM,2006,1181
MWI,マラウイ,AG.LND.PRCP.MM,2007,1181
MWI,マラウイ,AG.LND.PRCP.MM,2008,1181
MWI,マラウイ,AG.LND.PRCP.MM,2009,1181
MWI,マラウイ,AG.LND.PRCP.MM,2010,1181
MWI,マラウイ,AG.LND.PRCP.MM,2011,1181
MWI,マラウイ,AG.LND.PRCP.MM,2012,1181
MWI,マラウイ,AG.LND.PRCP.MM,2013,1181
MWI,マラウイ,AG.LND.PRCP.MM,2014,1181
MWI,マラウイ,AG.LND.PRCP.MM,2015,1181
MWI,マラウイ,AG.LND.PRCP.MM,2016,1181
MWI,マラウイ,AG.LND.PRCP.MM,2017,1181
MWI,マラウイ,AG.LND.PRCP.MM,2018,1181
MWI,マラウイ,AG.LND.PRCP.MM,2019,1181
MWI,マラウイ,AG.LND.PRCP.MM,2020,1181
MWI,マラウイ,AG.LND.PRCP.MM,2021,1181
MWI,マラウイ,AG.LND.PRCP.MM,2022,1181
MWI,マラウイ,AG.LND.PRCP.MM,2023,
MWI,マラウイ,AG.LND.PRCP.MM,2024,
NAM,ナミビア,AG.LND.PRCP.MM,2000,285
NAM,ナミビア,AG.LND.PRCP.MM,2001,285
NAM,ナミビア,AG.LND.PRCP.MM,2002,285
NAM,ナミビア,AG.LND.PRCP.MM,2003,285
NAM,ナミビア,AG.LND.PRCP.MM,2004,285
NAM,ナミビア,AG.LND.PRCP.MM,2005,285
NAM,ナミビア,AG.LND.PRCP.MM,2006,285
NAM,ナミビア,AG.LND.PRCP.MM,2007,285
NAM,ナミビア,AG.LND.PRCP.MM,2008,285
NAM,ナミビア,AG.LND.PRCP.MM,2009,285
NAM,ナミビア,AG.LND.PRCP.MM,2010,285
NAM,ナミビア,AG.LND.PRCP.MM,2011,285
NAM,ナミビア,AG.LND.PRCP.MM,2012,285
NAM,ナミビア,AG.LND.PRCP.MM,2013,285
NAM,ナミビア,AG.LND.PRCP.MM,2014,285
NAM,ナミビア,AG.LND.PRCP.MM,2015,285
NAM,ナミビア,AG.LND.PRCP.MM,2016,285
NAM,ナミビア,AG.LND.PRCP.MM,2017,285
NAM,ナミビア,AG.LND.PRCP.MM,2018,285
NAM,ナミビア,AG.LND.PRCP.MM,2019,285
NAM,ナミビア,AG.LND.PRCP.MM,2020,285
NAM,ナミビア,AG.LND.PRCP.MM,2021,285
NAM,ナミビア,AG.LND.PRCP.MM,2022,285
NAM,ナミビア,AG.LND.PRCP.MM,2023,
NAM,ナミビア,AG.LND.PRCP.MM,2024,
NER,ニジェール,AG.LND.PRCP.MM,2000,151
NER,ニジェール,AG.LND.PRCP.MM,2001,151
NER,ニジェール,AG.LND.PRCP.MM,2002,151
NER,ニジェール,AG.LND.PRCP.MM,2003,151
NER,ニジェール,AG.LND.PRCP.MM,2004,151
NER,ニジェール,AG.LND.PRCP.MM,2005,151
NER,ニジェール,AG.LND.PRCP.MM,2006,151
NER,ニジェール,AG.LND.PRCP.MM,2007,151
NER,ニジェール,AG.LND.PRCP.MM,2008,151
NER,ニジェール,AG.LND.PRCP.MM,2009,151
NER,ニジェール,AG.LND.PRCP.MM,2010,151
NER,ニジェール,AG.LND.PRCP.MM,2011,151
NER,ニジェール,AG.LND.PRCP.MM,2012,151
NER,ニジェール,AG.LND.PRCP.MM,2013,151
NER,ニジェール,AG.LND.PRCP.MM,2014,151
NER,ニジェール,AG.LND.PRCP.MM,2015,151
NER,ニジェール,AG.LND.PRCP.MM,2016,151
NER,ニジェール,AG.LND.PRCP.MM,2017,151
NER,ニジェール,AG.LND.PRCP.MM,2018,151
NER,ニジェール,AG.LND.PRCP.MM,2019,151
NER,ニジェール,AG.LND.PRCP.MM,2020,151
NER,ニジェール,AG.LND.PRCP.MM,2021,151
NER,ニジェール,AG.LND.PRCP.MM,2022,151
NER,ニジェール,AG.LND.PRCP.MM,2023,
NER,ニジェール,AG.LND.PRCP.MM,2024,
NGA,ナイジェリア,AG.LND.PRCP.MM,2000,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2001,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2002,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2003,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2004,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2005,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2006,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2007,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2008,1150
NGA,ナイジェリア,AG.LND.PRCP.MM,2009,1150
